,,,,
File Name,Folder,Subfolder,Text Content,Type
10-Q_2022-05-03_MD&A.txt,wells_fargo_&_company,2022," Item 2. Management&#8217;s Discussion and Analysis of Financial Condition and Results of Operations (Financial Review) Summary Financial Data 2 

Overview 3 

Earnings Performance 6 

Balance Sheet Analysis 23 

Off-Balance Sheet Arrangements 26 

Risk Management 27 

Capital Management 46 

Regulatory Matters 52 

Critical Accounting Policies 53 

Current Accounting Developments 54 

Forward-Looking Statements 55 

Risk Factors 57 

Glossary of Acronyms 134 

",MD&A
10-Q_2022-05-03_Risk_Factors.txt,wells_fargo_&_company,2022," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-Q_2022-08-01_MD&A.txt,wells_fargo_&_company,2022," Item 2. Management&#8217;s Discussion and Analysis of Financial Condition and Results of Operations (Financial Review) Summary Financial Data 2 

Overview 3 

Earnings Performance 6 

Balance Sheet Analysis 25 

Off-Balance Sheet Arrangements 28 

Risk Management 29 

Capital Management 48 

Regulatory Matters 54 

Critical Accounting Policies 55 

Current Accounting Developments 56 

Forward-Looking Statements 57 

Risk Factors 59 

Glossary of Acronyms 142 

",MD&A
10-Q_2022-08-01_Risk_Factors.txt,wells_fargo_&_company,2022," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-Q_2022-10-31_Risk_Factors.txt,wells_fargo_&_company,2022," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-K_2023-02-21_Management_Discussion_&_Analysis_(MD&A).txt,wells_fargo_&_company,2023," ITEM 7. MANAGEMENT&#8217;S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS ##TABLE_END

Information in response to this Item 7 can be found in the 2022 Annual Report to Shareholders under &#8220;Financial Review.&#8221; That information is incorporated into this item by reference. 

##TABLE_START ",MD&A
10-K_2023-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,wells_fargo_&_company,2023," ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK ##TABLE_END

Information in response to this Item 7A can be found in the 2022 Annual Report to Shareholders under &#8220;Financial Review &#8211; Risk Management &#8211; Asset/Liability Management.&#8221; That information is incorporated into this item by reference. 

##TABLE_START ",Q&Q
10-K_2023-02-21_Risk_Factors.txt,wells_fargo_&_company,2023," ITEM 1A. RISK FACTORS ##TABLE_END

Information in response to this Item 1A can be found in this report under Item 1 and in the 2022 Annual Report to Shareholders under &#8220;Financial Review &#8211; Risk Factors.&#8221; That information is incorporated into this item by reference. 

&#160; 

##TABLE_START ",Risk
10-Q_2023-05-02_Risk_Factors.txt,wells_fargo_&_company,2023," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-Q_2023-08-01_Risk_Factors.txt,wells_fargo_&_company,2023," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-Q_2023-10-31_Risk_Factors.txt,wells_fargo_&_company,2023," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-K_2024-02-20_Management_Discussion_&_Analysis_(MD&A).txt,wells_fargo_&_company,2024," ITEM 7. MANAGEMENT&#8217;S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS ##TABLE_END

Information in response to this Item 7 can be found in the 2023 Annual Report to Shareholders under &#8220;Financial Review.&#8221; That information is incorporated into this item by reference. 

##TABLE_START ",MD&A
10-K_2024-02-20_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,wells_fargo_&_company,2024," ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK ##TABLE_END

Information in response to this Item 7A can be found in the 2023 Annual Report to Shareholders under &#8220;Financial Review &#8211; Risk Management &#8211; Asset/Liability Management.&#8221; That information is incorporated into this item by reference. 

##TABLE_START ",Q&Q
10-K_2024-02-20_Risk_Factors.txt,wells_fargo_&_company,2024," ITEM 1A. RISK FACTORS ##TABLE_END

Information in response to this Item 1A can be found in this report under Item 1 and in the 2023 Annual Report to Shareholders under &#8220;Financial Review &#8211; Risk Factors.&#8221; That information is incorporated into this item by reference. 

##TABLE_START ",Risk
10-Q_2024-05-02_Risk_Factors.txt,wells_fargo_&_company,2024," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-Q_2024-08-01_Risk_Factors.txt,wells_fargo_&_company,2024," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
10-Q_2024-10-31_Risk_Factors.txt,wells_fargo_&_company,2024," Item 1A. Risk Factors 

&#160; 

Information in response to this item can be found under the &#8220;Financial Review &#8211; Risk Factors&#8221; section in this Report which information is incorporated by reference into this item. 

",Risk
,,,,Other
